87,87,87
95,95,94
95,95,94
86,86,86
74,74,73
85,85,85
102,102,101
88,88,88
84,84,83
92,92,92
98,98,97
78,78,77
65,65,64
76,76,75
85,85,85
95,95,94
106,106,105
112,112,111
112,112,111
107,107,106
100,100,99
90,90,90
85,85,85
87,87,87
83,83,82
86,86,86
102,102,101
104,104,103
96,96,95
81,81,80
68,68,67
82,82,81
103,103,102
96,96,95
89,89,89
99,99,98
104,104,103
85,85,85
71,71,71
77,77,76
81,81,80
87,87,87
99,99,98
102,102,101
98,98,97
96,96,95
101,101,100
100,100,99
97,97,96
101,101,100
89,89,89
102,102,101
110,110,109
109,109,108
97,97,96
81,81,80
70,70,70
85,85,85
107,107,106
102,102,101
96,96,95
109,109,108
117,117,116
100,100,99
83,83,82
83,83,82
82,82,81
86,86,86
90,90,90
90,90,90
80,80,79
82,82,81
103,103,102
109,109,108
106,106,105
111,111,110
92,92,92
108,108,107
107,107,106
108,108,107
99,99,98
89,89,89
85,85,85
98,98,97
114,114,113
107,107,106
100,100,99
119,119,118
133,134,133
117,117,116
97,97,96
92,92,92
91,91,91
97,97,96
90,90,90
88,88,88
76,76,75
80,80,79
107,107,106
114,114,113
106,106,105
108,108,107
95,95,94
100,100,99
106,106,105
110,110,109
105,105,104
103,103,102
104,104,103
113,113,112
120,120,120
108,108,107
102,102,101
126,126,126
144,144,144
127,127,127
102,102,101
96,96,95
98,98,97
107,107,106
101,101,100
99,99,98
89,89,89
93,93,93
114,114,113
115,115,114
101,101,100
96,96,95
99,99,98
87,87,87
108,108,107
111,111,110
106,106,105
109,109,108
116,116,115
121,121,121
119,119,118
103,103,102
99,99,98
122,122,122
139,139,139
120,120,120
95,95,94
90,90,90
95,95,94
106,106,105
110,110,109
110,110,109
107,107,106
111,111,110
118,118,117
112,112,111
97,97,96
86,86,86
103,103,102
84,84,83
99,99,98
102,102,101
99,99,98
107,107,106
118,118,117
119,119,118
110,110,109
89,89,89
85,85,85
104,104,103
117,117,116
99,99,98
79,79,78
81,81,80
87,87,87
98,98,97
107,107,106
109,109,108
116,116,115
118,118,117
112,112,111
103,103,102
92,92,92
82,82,81
105,105,104
90,90,90
84,84,83
88,88,88
88,88,88
101,101,100
116,116,115
115,115,114
100,100,99
75,75,74
71,71,71
85,85,85
96,96,95
79,79,78
66,66,65
74,74,73
81,81,80
90,90,90
100,100,99
103,103,102
115,115,114
117,117,116
103,103,102
93,93,93
89,89,89
81,81,80
116,116,115
103,103,102
91,91,91
79,79,78
77,77,76
97,97,96
118,118,117
118,118,117
98,98,97
78,78,77
71,71,71
83,83,82
86,86,86
78,78,77
78,78,77
89,89,89
99,99,98
99,99,98
100,100,99
97,97,96
92,92,92
90,90,90
85,85,85
96,96,95
113,113,112
106,106,105
118,118,117
111,111,110
93,93,93
85,85,85
84,84,83
99,99,98
115,115,114
115,115,114
98,98,97
81,81,80
76,76,75
87,87,87
95,95,94
93,93,93
99,99,98
110,110,109
114,114,113
110,110,109
103,103,102
97,97,96
85,85,85
80,80,79
81,81,80
104,104,103
131,131,131
128,128,128
95,95,94
90,90,90
87,87,87
87,87,87
89,89,89
97,97,96
105,105,104
106,106,105
96,96,95
83,83,82
82,82,81
90,90,90
97,97,96
100,100,99
109,109,108
119,119,118
116,116,115
105,105,104
99,99,98
93,93,93
83,83,82
78,78,77
81,81,80
110,110,109
142,142,142
141,141,141
78,78,77
77,77,76
82,82,81
87,87,87
90,90,90
91,91,91
96,96,95
101,101,100
100,100,99
95,95,94
93,93,93
93,93,93
91,91,91
92,92,92
101,101,100
107,107,106
99,99,98
84,84,83
90,90,90
98,98,97
100,100,99
99,99,98
98,98,97
120,120,120
145,146,146
143,143,143
81,81,80
85,85,85
84,84,83
87,87,87
86,86,86
83,83,82
86,86,86
97,97,96
107,107,106
110,110,109
104,104,103
97,97,96
85,85,85
80,80,79
84,84,83
88,88,88
80,80,79
66,66,65
76,76,75
96,96,95
113,113,112
118,118,117
111,111,110
121,121,121
141,141,141
137,137,137
119,119,118
116,116,115
119,119,118
137,137,137
133,134,133
140,140,140
164,165,165
170,171,171
159,159,160
153,154,154
145,146,146
134,135,134
133,133,132
145,146,146
157,158,158
165,166,166
154,155,155
128,128,128
102,102,101
81,81,80
67,67,66
79,79,78
109,109,108
128,128,128
126,126,126
129,129,129
139,139,139
141,141,141
136,136,136
121,121,121
112,112,111
117,117,116
122,122,122
120,120,120
118,118,117
121,121,121
141,141,141
128,128,128
124,124,124
142,142,142
156,157,157
154,155,155
152,152,152
143,143,143
125,125,125
112,112,111
116,116,115
130,130,130
145,146,146
145,146,146
128,128,128
111,111,110
104,104,103
112,112,111
117,117,116
120,120,120
123,123,123
128,128,128
133,134,133
136,136,136
136,136,136
135,136,135
128,128,128
122,122,122
123,123,123
128,128,128
131,131,131
133,133,132
133,134,133
136,136,136
113,113,112
110,110,109
116,116,115
123,123,123
124,124,124
130,130,130
129,129,129
110,110,109
84,84,83
89,89,89
112,112,111
134,135,134
135,136,135
123,123,123
123,123,123
137,137,137
152,152,152
148,148,148
128,128,128
121,121,121
140,140,140
145,146,146
132,132,132
124,124,124
129,129,129
133,133,132
133,134,133
131,131,131
133,133,132
140,140,140
145,146,146
145,146,146
108,108,107
136,136,136
147,148,148
144,144,144
128,128,128
119,119,118
127,127,127
130,130,130
111,111,110
92,92,92
100,100,99
122,122,122
130,130,130
121,121,121
113,113,112
125,125,125
152,152,152
170,171,171
162,163,163
135,136,135
123,123,123
141,141,141
144,145,145
127,127,127
117,117,116
117,117,116
127,127,127
133,133,132
129,129,129
130,130,130
139,139,139
148,148,148
152,152,152
85,85,85
148,148,148
169,170,171
167,167,168
149,149,149
138,138,138
134,135,134
131,131,131
113,113,112
118,118,117
125,125,125
135,136,135
126,126,126
116,116,115
120,120,120
133,134,133
153,154,154
169,170,171
167,167,168
155,156,156
144,144,144
142,142,142
139,139,139
131,131,131
124,124,124
114,114,113
118,118,117
122,122,122
124,124,124
127,127,127
134,135,134
148,148,148
159,159,160
99,99,98
112,112,111
141,141,141
150,150,150
156,157,157
159,159,160
151,151,151
143,143,143
133,133,132
126,126,126
132,132,132
137,137,137
125,125,125
125,125,125
143,143,143
148,148,148
153,154,154
154,155,155
163,164,164
176,177,178
173,174,174
152,152,152
141,141,141
139,139,139
133,134,133
118,118,117
113,113,112
114,114,113
122,122,122
127,127,127
133,133,132
148,148,148
165,166,166
113,113,112
104,104,103
104,104,103
134,135,134
160,160,161
166,167,167
151,151,151
129,129,129
129,129,129
131,131,131
134,135,134
133,133,132
114,114,113
120,120,120
153,154,154
157,158,158
138,138,138
134,135,134
142,142,142
170,171,171
189,190,190
160,160,161
135,136,135
143,143,143
132,132,132
117,117,116
119,119,118
125,125,125
130,130,130
133,133,132
130,130,130
134,135,134
152,152,152
110,110,109
124,124,124
127,127,127
144,144,144
153,154,154
151,151,151
133,133,132
108,108,107
105,105,104
132,132,132
142,142,142
138,138,138
108,108,107
107,107,106
138,138,138
144,145,145
131,131,131
101,101,100
112,112,111
154,155,155
183,184,184
161,162,162
137,137,137
132,132,132
115,115,114
111,111,110
132,132,132
149,149,149
152,152,152
142,142,142
124,124,124
115,115,114
121,121,121
122,122,122
128,128,128
131,131,131
136,136,136
141,141,141
144,145,145
133,134,133
107,107,106
98,98,97
123,123,123
144,145,145
147,148,148
115,115,114
101,101,100
118,118,117
127,127,127
129,129,129
110,110,109
112,112,111
146,147,147
167,167,168
152,153,153
132,132,132
117,117,116
107,107,106
121,121,121
146,147,147
157,158,158
146,147,147
128,128,128
113,113,112
110,110,109
114,114,113
